16,6,2,0,2,0,0,1,1,1
18,4,1,0,1,0,0,1,1,0
12,3,2,0,2,0,0,1,0,1
5,3,0,1,1,1,1,0,0,0
14,5,2,0,2,0,0,1,0,1
7,2,1,0,1,0,0,0,0,0
11,4,1,1,1,1,1,1,1,0
4,1,1,0,0,0,0,0,1,0
2,2,1,0,0,0,0,0,0,0
4,2,0,0,1,0,0,0,0,0
5,1,0,0,1,0,0,0,0,0
4,4,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
5,2,0,0,1,0,0,0,0,0
2,1,0,0,1,0,0,0,0,0
2,0,1,1,0,1,1,0,0,0
1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
